firm_id,year,industry,region,size,base_prod,policy_eligible,post,treated,employment,capital,log_prod,output,wage,exports,profits
F045,2015,Tech,South,medium,-0.2954126066633295,0,0,0,86,19201.351297206194,-0.3876557695986545,202843.75923768038,27.57687599018907,25848.96217996249,34071.12936659228
F045,2016,Tech,South,medium,-0.2954126066633295,0,0,0,105,30724.80535803728,-0.4197215307470572,137458.7980778844,21.953550303940997,8358.906435814562,21834.43001825865
F045,2017,Tech,South,medium,-0.2954126066633295,0,0,0,76,34007.479497729924,-0.3936443241156432,131585.36684385463,21.299103244800207,37031.586928228004,12596.282063420787
F045,2018,Tech,South,medium,-0.2954126066633295,0,0,0,43,26953.04520937696,-0.14581741391870667,212308.14530040717,27.38405480746593,34662.62836055803,19004.459545470207
F045,2019,Tech,South,medium,-0.2954126066633295,0,0,0,54,43896.215787332105,-0.21879428878126808,173291.13234023476,26.7661554480453,45502.1015075249,1732.9113234023478
F045,2020,Tech,South,medium,-0.2954126066633295,0,1,0,62,10457.161129743143,-0.2671412465470057,109922.80353005134,22.017361332177078,36197.67690081679,11346.460823307776
F045,2021,Tech,South,medium,-0.2954126066633295,0,1,0,91,26382.710565428228,-0.1937106827239511,208886.5499083799,28.4856035987633,60508.54295767655,10455.50897886208
F045,2022,Tech,South,medium,-0.2954126066633295,0,1,0,73,23770.114974547538,-0.23297299671422897,236286.0075680441,NA,31385.13963000161,22182.083536594386
F045,2023,Tech,South,medium,-0.2954126066633295,0,1,0,67,17143.81474218698,-0.33569949179787806,121433.38826407844,22.425955463004872,40240.59379833943,23058.987121752816
F045,2024,Tech,South,medium,-0.2954126066633295,0,1,0,62,20010.143278921238,-0.13556859001109023,174955.27013055736,26.681206164341845,61162.92765575447,26826.855380864952
F046,2015,Tech,East,medium,0.36048431625422683,1,0,0,84,26481.42464811091,0.4361911885073642,382383.37425750116,29.6805908359982,118173.1268650519,51740.4899424616
F046,2016,Tech,East,medium,0.36048431625422683,1,0,0,62,37230.348594120514,0.2631495766621202,272420.9185681985,27.286185109354435,37988.333065042294,23240.1443781184
F046,2017,Tech,East,medium,0.36048431625422683,1,0,0,71,26590.93028258859,0.4931771520303101,431506.6144515766,33.07118458641344,38988.70443309337,37031.5930460718
F046,2018,Tech,East,medium,0.36048431625422683,1,0,0,60,30587.445826263905,0.37905720670684295,303423.6360342746,26.150391202270868,26170.434910834192,29277.209960142885
F046,2019,Tech,East,medium,0.36048431625422683,1,0,0,53,17586.512891299237,0.339778189007785,195798.77164411728,28.948429357369204,45616.0712607963,24477.292231891122
F046,2020,Tech,East,medium,0.36048431625422683,1,1,1,107,20834.324401203638,0.7503224176201666,545372.0085115079,28.552774256016193,155253.10385151036,112316.81146136892
F046,2021,Tech,East,medium,0.36048431625422683,1,1,1,54,24010.109146980114,0.4867873828443925,349846.1721443665,28.049523010060334,68168.55267886583,25391.974991911215
F046,2022,Tech,East,medium,0.36048431625422683,1,1,1,82,25593.098902529346,0.37521173500296046,339678.15971757995,31.519387011599814,117081.10554999365,51301.18972837053
F046,2023,Tech,East,medium,0.36048431625422683,1,1,1,67,29296.402110649986,0.528137042420312,391301.47595171223,31.117447214756798,52460.65517529056,71465.42221865109
F046,2024,Tech,East,medium,0.36048431625422683,1,1,1,58,22812.285991554196,0.5792963651081604,401419.4046064612,29.21585221618921,79644.28826118619,70909.28230665554
F047,2015,Tech,East,large,0.33947388471971546,1,0,0,238,31835.467279670338,0.4288568657047729,531555.6087277465,26.21563601375288,164821.53271420414,64674.03221688801
F047,2016,Tech,East,large,0.33947388471971546,1,0,0,246,26702.515557678995,0.3799661965095019,454261.52627085854,29.264068317053464,74070.95268731764,60520.99155880231
F047,2017,Tech,East,large,0.33947388471971546,1,0,0,322,15145.552497005565,0.3504450265442044,304002.94376719615,26.355346850260762,39634.83611978114,71430.50414297501
F047,2018,Tech,East,large,0.33947388471971546,1,0,0,243,27602.870278960727,0.32331062280747763,494261.5586582322,27.074829075694588,36651.0562459676,52603.53298040134
F047,2019,Tech,East,large,0.33947388471971546,1,0,0,211,13387.965778475793,0.4279118994353609,349092.68178525363,25.5458702927966,64122.77826498468,39268.84477069884
F047,2020,Tech,East,large,0.33947388471971546,1,1,1,480,19485.484893236786,0.41404481118823117,586186.150375678,25.357916101837016,172691.6358930872,139476.143577224
F047,2021,Tech,East,large,0.33947388471971546,1,1,1,181,26947.65802598988,0.5516688546117163,451390.8795769377,24.860003095404476,42364.973790084696,43371.02245663057
F047,2022,Tech,East,large,0.33947388471971546,1,1,1,163,15423.87663473338,0.4591707031405049,296693.85534332116,28.41644038244936,47696.60279552359,52744.11652123689
F047,2023,Tech,East,large,0.33947388471971546,1,1,1,187,23390.021768079452,0.33178315160085126,256493.29405581788,24.307793811404483,75536.17269707947,72573.17380834343
F047,2024,Tech,East,large,0.33947388471971546,1,1,1,213,23563.714113863254,0.5759005135595034,531514.5684171197,38.75436667451505,59574.010045108,57130.31820553574
F048,2015,Services,North,small,0.08362571183516246,0,0,0,36,21101.592293069876,0.06156035282100119,203929.02465798837,27.641292903220283,35364.58305571758,18538.233547372023
F048,2016,Services,North,small,0.08362571183516246,0,0,0,34,16168.840288236857,0.0956683832052088,154743.25717446418,24.879138745647715,NA,19765.03066083291
F048,2017,Services,North,small,0.08362571183516246,0,0,0,29,27175.179418123207,0.23288254813499593,228456.13207159782,31.750036906564837,18119.748514675477,20390.540002664216
F048,2018,Services,North,small,0.08362571183516246,0,0,0,23,28310.754467748015,0.09969152117100606,217970.61020490067,27.044868324242834,NA,49199.788278556145
F048,2019,Services,North,small,0.08362571183516246,0,0,0,42,19210.14542738473,0.14252535937920674,158481.1807907445,27.31423618824142,53098.57396023018,21449.005729872457
F048,2020,Services,North,small,0.08362571183516246,0,1,0,39,25585.021996482305,0.14558621217345327,186440.5399839007,26.09065524799019,23137.331956879112,31209.218443766076
F048,2021,Services,North,small,0.08362571183516246,0,1,0,24,16432.447545219555,0.26647320354194326,147511.88001812616,27.086023533323548,41442.74379922363,28090.5403486938
F048,2022,Services,North,small,0.08362571183516246,0,1,0,37,22201.07419022257,0.12884280461923717,178729.92218646608,24.358248782847742,18491.22535407316,29389.829245200213
F048,2023,Services,North,small,0.08362571183516246,0,1,0,34,28739.314185188654,0.09947899975530979,155337.13824734985,27.036380955903095,32358.99673496929,30558.658019001647
F048,2024,Services,North,small,0.08362571183516246,0,1,0,41,24004.57380138901,0.11444051523011378,156074.55821045523,24.748689721929797,20796.191565185425,10960.482410129709
F049,2015,Services,North,small,0.3573345201000568,0,0,0,31,23143.91031120532,0.18955231691222507,169710.5594519048,28.76914341956813,33587.750438220486,20873.869309093512
F049,2016,Services,North,small,0.3573345201000568,0,0,0,21,35214.10755075563,0.21781997149742002,219814.35369119278,33.19537755662387,68483.04739527145,34523.77112715227
F049,2017,Services,North,small,0.3573345201000568,0,0,0,38,16946.439417950773,0.4814953225418397,210962.84888785885,30.867147639534686,45194.59275782363,21543.117680738906
F049,2018,Services,North,small,0.3573345201000568,0,0,0,24,28906.003559500426,0.38306379358084014,193092.20967335024,29.541168776732558,37417.693844603324,21327.608711576817
F049,2019,Services,North,small,0.3573345201000568,0,0,0,35,23857.73022834751,0.403431421745281,218001.61992858298,32.594059266221926,NA,20657.90416795627
F049,2020,Services,North,small,0.3573345201000568,0,1,0,50,17021.964673943927,0.4257805088736985,198005.78825388994,30.023482015644504,47677.14792801217,23427.251960070003
F049,2021,Services,North,small,0.3573345201000568,0,1,0,20,21490.158853933222,0.5137170980884849,183956.1458644388,25.47623280086171,41113.93387075896,23863.58480345288
F049,2022,Services,North,small,0.3573345201000568,0,1,0,48,19309.562018751523,0.4051880907719406,212901.4519066714,31.82250792771121,42539.59666296456,6432.638549835712
F049,2023,Services,North,small,0.3573345201000568,0,1,0,45,27781.56843905177,0.42378677088205546,215861.1241382434,27.034149640022587,20563.740911257464,24376.095784190788
F049,2024,Services,North,small,0.3573345201000568,0,1,0,26,25431.49280929964,0.5220701673319286,248434.7051427605,28.222289540617965,24348.66009629729,2484.347051427605
F050,2015,Manufacturing,North,small,-0.2168294627196711,1,0,0,28,13478.52349248695,-0.12679943038274372,105195.6980720935,25.00252636635229,19476.367699188348,8683.367720807182
F050,2016,Manufacturing,North,small,-0.2168294627196711,1,0,0,24,45567.423236045266,-0.12854687863489078,130965.91581548995,25.23861483400528,13324.219643245662,1309.6591581548996
F050,2017,Manufacturing,North,small,-0.2168294627196711,1,0,0,25,12130.506086356298,-0.28952361041976404,115010.59716281403,23.281474404468995,39655.77647489285,11876.290271848473
F050,2018,Manufacturing,North,small,-0.2168294627196711,1,0,0,36,32547.380180224303,-0.17090351432199016,132655.46783102117,28.336130181265442,46213.38944097731,14816.15911276257
F050,2019,Manufacturing,North,small,-0.2168294627196711,1,0,0,23,19691.32423707802,-0.2126104290697759,95309.1928541791,27.866352314207475,14358.700815236061,8740.274859731318
F050,2020,Manufacturing,North,small,-0.2168294627196711,1,1,1,28,37204.66612131703,-0.12298314157091299,105482.85619432863,25.802727701133463,26236.08520141865,10432.150682284735
F050,2021,Manufacturing,North,small,-0.2168294627196711,1,1,1,29,29404.125466126425,-0.053983302222019906,172888.9336506351,24.888168120062378,27790.24221773666,3475.180934999611
F050,2022,Manufacturing,North,small,-0.2168294627196711,1,1,1,29,41559.17693360299,0.05677434342074732,187686.4981675638,28.490531490856245,42219.73512372497,29947.232306758324
F050,2023,Manufacturing,North,small,-0.2168294627196711,1,1,1,32,24044.750049564514,-0.19429314429625433,127563.38992468709,NA,NA,29028.514517004798
F050,2024,Manufacturing,North,small,-0.2168294627196711,1,1,1,48,10933.0081689943,-0.1139231022053822,143204.96562355733,27.87701020189731,39613.958146989775,11008.59405232372
F051,2015,Tech,East,large,0.23766293124297144,1,0,0,192,22444.386447675195,0.23559871976659402,389612.93248095067,30.22443536292482,29614.959067351745,34152.406692066674
F051,2016,Tech,East,large,0.23766293124297144,1,0,0,173,25262.54155588594,0.21704067722880604,300174.08315139316,NA,74256.30320058874,35476.17380699911
F051,2017,Tech,East,large,0.23766293124297144,1,0,0,279,37277.65723418939,0.3257373977445186,660087.4750987571,29.668895852405438,109144.13589322909,50741.14987873557
F051,2018,Tech,East,large,0.23766293124297144,1,0,0,247,16153.350043874776,0.25173316106502364,331648.5267697068,25.78147687998702,110854.06383471248,40359.2448843936
F051,2019,Tech,East,large,0.23766293124297144,1,0,0,236,22175.280614402665,0.2395259207545849,335373.09309889615,32.55291504601681,66520.10748683596,52042.62825081576
F051,2020,Tech,East,large,0.23766293124297144,1,1,1,263,20761.59273234072,0.48073658866186264,434759.7652994287,NA,26686.013488857006,77806.65569231047
F051,2021,Tech,East,large,0.23766293124297144,1,1,1,144,41221.954055977105,0.4522654318018736,337348.0001264666,35.6816515691419,101406.69450974313,12751.358433532147
F051,2022,Tech,East,large,0.23766293124297144,1,1,1,303,13795.691068230168,0.3064231846732142,441882.26195016096,24.67286888295747,122343.66167839764,58556.78682795916
F051,2023,Tech,East,large,0.23766293124297144,1,1,1,252,35265.810846334876,0.25556544083299526,404612.91528447164,33.72820601151724,41023.11154101439,74675.15392972402
F051,2024,Tech,East,large,0.23766293124297144,1,1,1,293,36495.45504127352,0.4264093699031856,619880.8937417992,27.203081161832188,108280.15741997169,111516.94737105632
F052,2015,Manufacturing,South,medium,-0.14625287715830873,0,0,0,67,24590.473709765593,0.045786027086640924,153722.1169184626,25.11656340994714,49867.22560397188,21150.74289820022
F052,2016,Manufacturing,South,medium,-0.14625287715830873,0,0,0,46,34520.78341750828,-0.17555758414523442,145701.44853517512,25.601942874558663,21409.246788416996,28546.248249121407
F052,2017,Manufacturing,South,medium,-0.14625287715830873,0,0,0,69,30604.388180986123,-0.23702592209629636,174218.5694401291,20.998856395368982,25818.92877732855,6829.558664537712
F052,2018,Manufacturing,South,medium,-0.14625287715830873,0,0,0,61,19929.440811559496,-0.20212551251776548,127624.6410436129,26.62720066052543,25024.876960703026,18512.647825728705
F052,2019,Manufacturing,South,medium,-0.14625287715830873,0,0,0,156,20065.554987653806,-0.2123643762562952,245356.50472086383,25.427338764832836,52535.01681313348,8409.200552394575
F052,2020,Manufacturing,South,medium,-0.14625287715830873,0,1,0,71,12608.39422848299,-0.12397701537135583,100907.83099688146,29.278963518697733,26024.952072315515,12936.6482745133
F052,2021,Manufacturing,South,medium,-0.14625287715830873,0,1,0,75,44511.86725961478,-0.008767512360217791,225539.9412082248,26.394857768425886,31929.551746002722,41906.52099184176
F052,2022,Manufacturing,South,medium,-0.14625287715830873,0,1,0,110,40291.33121726489,-0.05141062188743767,264354.43827208894,31.190018963810452,96710.61512305506,25198.573670611077
F052,2023,Manufacturing,South,medium,-0.14625287715830873,0,1,0,96,39919.654999082275,0.015767666781424633,209575.69576087495,24.861225902720516,52680.01099611825,16930.804559834145
F052,2024,Manufacturing,South,medium,-0.14625287715830873,0,1,0,98,25447.49900563055,0.03755033098976261,208024.51974158033,30.0578250842896,35203.31541742849,2080.2451974158034
F053,2015,Tech,North,medium,0.08023938063140726,1,0,0,176,19858.4118337144,0.099413716812793,241810.9340897994,33.941067281568706,73514.48171586465,15145.976203231647
F053,2016,Tech,North,medium,0.08023938063140726,1,0,0,84,13646.639595822146,0.1189522846668713,215253.2112005559,29.497104172112955,47110.63311775163,27508.60141036103
F053,2017,Tech,North,medium,0.08023938063140726,1,0,0,142,19909.59249950239,0.022522382548036277,283582.1289159063,27.782907554964158,23764.277071788874,33933.12656443168
F053,2018,Tech,North,medium,0.08023938063140726,1,0,0,86,17717.927679856806,0.16346887424819584,199970.35726177116,27.814288831033988,28254.692540654964,27444.51896490717
F053,2019,Tech,North,medium,0.08023938063140726,1,0,0,52,15094.129188790963,0.12682354698983148,229513.90930692965,26.49920825650528,61239.493778015676,15925.196537257701
F053,2020,Tech,North,medium,0.08023938063140726,1,1,1,41,27116.69786200392,0.14830678083180676,164175.3829761909,28.113863877519382,34029.40840314129,7752.368364001854
F053,2021,Tech,North,medium,0.08023938063140726,1,1,1,97,20631.62504963169,0.19291846789914266,295819.42464346526,25.06092328656274,NA,33191.22945015031
F053,2022,Tech,North,medium,0.08023938063140726,1,1,1,59,28457.80612706507,0.24691286903753337,242376.58067078053,37.5741649863032,38574.26496580883,28646.525294709445
F053,2023,Tech,North,medium,0.08023938063140726,1,1,1,81,18558.71520734576,0.43390805055747295,329486.48611224187,29.170908836833775,90977.72584154001,71664.26559465301
F053,2024,Tech,North,medium,0.08023938063140726,1,1,1,136,50073.17257613177,0.35273327679142574,374344.6556130066,26.916884314135093,48523.788369015994,43634.683859528384
F054,2015,Services,East,large,-0.07484900416622708,0,0,0,244,54441.86590675894,-0.14814488869787815,373441.605162024,24.381104855651248,25944.486805093675,45787.50988614256
F054,2016,Services,East,large,-0.07484900416622708,0,0,0,202,37232.31109474744,-0.012498209276117105,355108.1193977546,NA,74601.91471554466,29635.14294000906
F054,2017,Services,East,large,-0.07484900416622708,0,0,0,124,21267.440927983153,-0.12517443171703527,231291.74804504882,25.71372743994258,36649.60914141395,5642.8894098932215
F054,2018,Services,East,large,-0.07484900416622708,0,0,0,173,27626.06624370048,0.0014641770938904203,305648.4193706771,31.38828869578321,59065.06310849984,24103.303518358432
F054,2019,Services,East,large,-0.07484900416622708,0,0,0,185,13472.334727210085,-0.13481970449512382,174123.32612825488,30.155886533020485,40183.75517332048,36187.35151112036
F054,2020,Services,East,large,-0.07484900416622708,0,1,0,270,13808.765121894461,-0.13914291471586832,253307.52035051427,28.882046333212497,38120.366529389285,44248.9852726996
F054,2021,Services,East,large,-0.07484900416622708,0,1,0,254,18838.25137310082,-3.155296366706521e-4,305536.9009752857,27.707031447187585,15550.580765640905,59713.01882493262
F054,2022,Services,East,large,-0.07484900416622708,0,1,0,221,39803.77162445463,0.06857105573257984,361574.8051877627,25.089650730707415,NA,55968.70661715279
F054,2023,Services,East,large,-0.07484900416622708,0,1,0,232,20370.075161068176,-0.06900813479795499,306914.97069708095,27.676402917975267,49029.582823237746,12228.331580613389
F054,2024,Services,East,large,-0.07484900416622708,0,1,0,202,30430.58535377332,0.09094299672514496,390977.50669360877,26.060841384878728,24006.13303046222,44209.03774905491
F055,2015,Tech,West,large,-0.06963577082326716,0,0,0,222,23924.683972781953,0.029980367824596385,438321.1466987127,25.440631989904578,133462.37596391136,50517.83435442442
F055,2016,Tech,West,large,-0.06963577082326716,0,0,0,239,21559.852648200507,-0.0070640141254566385,344430.99483130494,32.249033741660114,42315.31586937501,41452.39429175761
F055,2017,Tech,West,large,-0.06963577082326716,0,0,0,252,26101.24182979142,0.03976491776648307,307578.0807600407,23.628467602201344,65119.70226719589,51573.61540678115
F055,2018,Tech,West,large,-0.06963577082326716,0,0,0,381,23241.279728775018,-0.030669551859029184,344684.02292887616,37.385504706103326,106123.85545465583,3446.8402292887617
F055,2019,Tech,West,large,-0.06963577082326716,0,0,0,158,40496.9160363485,0.11004575118590776,343349.20874179364,27.988427288910334,46484.24409997773,25992.30715518916
F055,2020,Tech,West,large,-0.06963577082326716,0,1,0,342,15333.209172541727,0.05599064988192384,386817.39149036584,28.807027252419427,76364.17635749436,35444.655212402395
F055,2021,Tech,West,large,-0.06963577082326716,0,1,0,269,25291.471100203376,0.007096979656184801,397151.7384498396,36.36057886490844,97728.48629750265,49787.55981377047
F055,2022,Tech,West,large,-0.06963577082326716,0,1,0,138,24126.9493189302,-0.046604075475891474,256745.86746090822,30.368152815838798,18333.18837970278,30912.158105610903
F055,2023,Tech,West,large,-0.06963577082326716,0,1,0,202,23218.27221584513,0.024779049625433393,302003.65598465875,28.15975131655422,73833.31624972617,3020.0365598465874
F055,2024,Tech,West,large,-0.06963577082326716,0,1,0,182,19454.15867962372,0.1187806393041144,284457.32885609404,25.8942707604347,60729.72791805228,40108.30958812636
F056,2015,Services,West,large,0.13652878958238293,0,0,0,166,28314.20481161974,0.18951341001875333,255020.99091085876,27.101178363434535,28454.34155263275,24538.068839117856
F056,2016,Services,West,large,0.13652878958238293,0,0,0,139,13135.602428563569,0.09197483246918031,235396.02136275978,29.685135503143808,29982.98911900205,29482.758926026112
F056,2017,Services,West,large,0.13652878958238293,0,0,0,190,28679.4661165465,0.09093926999875337,325540.35894314735,30.1675316751428,25604.4087275805,12628.457428788188
F056,2018,Services,West,large,0.13652878958238293,0,0,0,193,10234.98250531614,0.20943123795151014,287858.79974024894,25.912362930097586,51425.166543408675,12181.27381617648
F056,2019,Services,West,large,0.13652878958238293,0,0,0,200,37933.31188935901,0.09794565000603139,350965.6898405496,30.579800373425368,98474.622071912,44102.270373314655
F056,2020,Services,West,large,0.13652878958238293,0,1,0,119,28161.79918211336,0.29632283344566673,325101.5720989568,28.967349776005303,69220.76345937527,34763.32279410489
F056,2021,Services,West,large,0.13652878958238293,0,1,0,251,22427.279560151863,0.19288845766715332,321295.771567943,29.04710448882604,109096.84657225826,38783.85399895599
F056,2022,Services,West,large,0.13652878958238293,0,1,0,275,9416.41009996998,0.22195153729133874,281756.6057262096,31.15060146777799,18228.37647591513,15663.286273890459
F056,2023,Services,West,large,0.13652878958238293,0,1,0,279,21372.818789049445,0.04195059563113518,239626.9040844231,26.329855263240155,34442.36476410714,2475.562250633099
F056,2024,Services,West,large,0.13652878958238293,0,1,0,277,17010.30973101182,0.3311765047802166,568058.6980491007,27.721809342327884,176585.25157360584,45773.87510799997
F057,2015,Retail,East,medium,-0.325955288411218,0,0,0,85,33146.86460943657,-0.355316683412761,176317.26988137836,26.348943799089625,10038.671455075531,13777.026898634133
F057,2016,Retail,East,medium,-0.325955288411218,0,0,0,124,12438.759396012776,-0.24979869862020687,142323.76981400355,30.86913732586305,18601.135217847284,9851.987177838444
F057,2017,Retail,East,medium,-0.325955288411218,0,0,0,62,12524.033978213727,-0.4700023220594157,93682.08786816389,27.34566716754829,28858.382452487374,7052.058531091231
F057,2018,Retail,East,medium,-0.325955288411218,0,0,0,55,20360.850174179173,-0.2526181307249832,150684.34479266606,21.11933361556416,52462.23617082143,24032.35535646931
F057,2019,Retail,East,medium,-0.325955288411218,0,0,0,89,21605.239795504192,-0.2569161670016416,178738.72501177696,22.55967588909068,37428.86322865666,18226.92290884946
F057,2020,Retail,East,medium,-0.325955288411218,0,1,0,91,17684.1124729037,-0.40328167436592716,108873.56622245841,27.460128783425272,22452.858751580527,9193.559829129563
F057,2021,Retail,East,medium,-0.325955288411218,0,1,0,64,20650.14699685335,-0.25212870619159544,157651.56408863753,23.609900613431126,36117.05014771761,6389.111268500813
F057,2022,Retail,East,medium,-0.325955288411218,0,1,0,81,20089.134358025487,-0.3577923807801481,134710.30745292557,NA,27269.9329768427,12236.162971759803
F057,2023,Retail,East,medium,-0.325955288411218,0,1,0,88,18325.041942437412,-0.3153869225155698,130182.80271278133,24.242445818951953,17784.29835445752,9358.05325526829
F057,2024,Retail,East,medium,-0.325955288411218,0,1,0,90,17390.34377662746,-0.1858496000096489,161057.4398982484,26.51116392574425,18164.14788422862,6780.665224753735
F058,2015,Tech,North,medium,-0.06272861626061495,1,0,0,104,23043.153782587033,-0.07117906755023243,222444.28931175047,28.9536159371603,42181.34720451937,23891.753675531752
F058,2016,Tech,North,medium,-0.06272861626061495,1,0,0,106,34174.49756281326,-0.0732343308961214,297074.34711748664,26.259264157523173,67062.97636609463,61172.89784746983
F058,2017,Tech,North,medium,-0.06272861626061495,1,0,0,39,46730.070577836246,-0.10022720958798179,132142.92003994682,27.901892010958136,44499.291214977835,13281.268523278444
F058,2018,Tech,North,medium,-0.06272861626061495,1,0,0,134,34773.12582760457,-0.19433958537733687,192854.4622958673,26.42578086531913,15676.451357642705,21519.958207886462
F058,2019,Tech,North,medium,-0.06272861626061495,1,0,0,92,24735.435683838175,0.008440424661501557,162779.8559885244,25.34568942862094,55782.69747391471,17919.008784047615
F058,2020,Tech,North,medium,-0.06272861626061495,1,1,1,67,15984.470156205778,-0.12408799074609798,143610.0092912882,25.20758766000349,16880.103519455093,12971.154365518654
F058,2021,Tech,North,medium,-0.06272861626061495,1,1,1,57,33465.621075874275,0.16227665159357763,277039.5443881035,25.61614065124201,86867.83294372847,40931.28536521014
F058,2022,Tech,North,medium,-0.06272861626061495,1,1,1,105,40606.57901535014,0.10076544135514624,348164.79166157305,27.86184623406546,48437.12834776026,35064.20495648178
F058,2023,Tech,North,medium,-0.06272861626061495,1,1,1,88,22819.726451472645,0.10509156041230208,299426.495640888,27.447158242124292,NA,30614.204131454997
F058,2024,Tech,North,medium,-0.06272861626061495,1,1,1,111,22775.50979989293,0.06933303177020046,277978.99685982714,25.524820759573586,81984.08215697214,32174.909039869366
F059,2015,Retail,North,small,0.04275184342947743,0,0,0,29,34035.2891302533,-0.12793822225564092,160597.26890274533,26.07302414940581,55969.251209928334,23395.28263489623
F059,2016,Retail,North,small,0.04275184342947743,0,0,0,28,23504.698689123794,0.09122397117718539,127842.9268165774,29.428653153249442,33968.40084196152,3955.54049424955
F059,2017,Retail,North,small,0.04275184342947743,0,0,0,59,48769.37326302213,0.0872546182030657,222874.2999764399,28.278999228939387,58038.580153923736,14497.267857022036
F059,2018,Retail,North,small,0.04275184342947743,0,0,0,16,21632.579727977954,0.0414603586975328,152965.85640745968,29.055466778497674,51755.551528392825,23865.822254889208
F059,2019,Retail,North,small,0.04275184342947743,0,0,0,34,12513.432042763405,0.10494742002296657,130493.21265140732,27.70622195007628,18432.239380173527,19626.492252555036
F059,2020,Retail,North,small,0.04275184342947743,0,1,0,34,31897.551935093463,0.15745897186580426,212855.4467546639,29.81297102772023,72772.64758083946,14042.150043912136
F059,2021,Retail,North,small,0.04275184342947743,0,1,0,34,25000.801533182537,0.1407646348626415,164513.28106634293,23.69051579377963,27009.12625441173,19465.521555052317
F059,2022,Retail,North,small,0.04275184342947743,0,1,0,35,20069.231558433934,0.16509547439967917,165906.6991228528,26.79762457103585,50054.48499291117,19606.9814864481
F059,2023,Retail,North,small,0.04275184342947743,0,1,0,28,14192.607499337451,0.16195757026427443,127111.24732355608,27.22959353647079,10415.35393448955,14321.561595361574
F059,2024,Retail,North,small,0.04275184342947743,0,1,0,43,29934.575379552138,0.08290375073066993,185012.68694867098,27.55855869929616,28734.77124813539,27045.46168813781
F060,2015,Manufacturing,West,large,-0.10086686968687716,0,0,0,105,31489.899840439033,0.05400954483771983,267621.5251150898,24.52240078317059,85357.9652427858,35024.911748355466
F060,2016,Manufacturing,West,large,-0.10086686968687716,0,0,0,173,28142.43865159974,-0.046165250525689386,285357.4743691145,32.55645824723858,64507.71743525986,56956.99253177719
F060,2017,Manufacturing,West,large,-0.10086686968687716,0,0,0,212,44074.898964599786,-0.050655673206736265,342845.18018417613,31.09921137553214,109287.59985440316,68871.0077533477
F060,2018,Manufacturing,West,large,-0.10086686968687716,0,0,0,231,17635.47175332877,-0.0973842362454338,254390.94386492769,28.46105553914101,75018.00041729957,37132.57505907764
F060,2019,Manufacturing,West,large,-0.10086686968687716,0,0,0,249,27512.283979208725,-0.19777631435861837,260170.83886018064,30.335421508026712,57841.853847282415,23182.66806851648
F060,2020,Manufacturing,West,large,-0.10086686968687716,0,1,0,267,23455.806625643487,-0.07004059513762473,366791.05360428884,27.742573292606682,70479.28177504345,20766.51850555092
F060,2021,Manufacturing,West,large,-0.10086686968687716,0,1,0,140,30649.94159670164,-0.0786622820849272,252708.10822249803,30.183276317436356,76480.55957277314,18032.779000090683
F060,2022,Manufacturing,West,large,-0.10086686968687716,0,1,0,221,29880.908299303752,-0.1921421678798866,269137.60725202045,30.024761673366907,23356.854327195113,17037.725392786437
F060,2023,Manufacturing,West,large,-0.10086686968687716,0,1,0,257,24563.310941130487,0.04258230528929395,429430.39762342186,31.694011609458016,82762.5632641978,31122.607630383267
F060,2024,Manufacturing,West,large,-0.10086686968687716,0,1,0,328,15149.995055083175,-0.016646311753776063,268239.74582736485,27.826322839101408,47789.746435967616,31523.71534763832
F061,2015,Manufacturing,North,small,0.026164860208931766,1,0,0,29,26017.38408129862,0.13558794065554763,146659.0277583231,27.34670325390796,13416.914801515302,1466.590277583231
F061,2016,Manufacturing,North,small,0.026164860208931766,1,0,0,48,42962.81502390967,0.02453155240092382,255526.1769926906,31.757592569020566,57695.061130234244,51194.43255858067
F061,2017,Manufacturing,North,small,0.026164860208931766,1,0,0,28,12866.801720316695,0.16696660714036982,231897.0334320096,24.452878328340987,55506.04104759457,4706.81901158155
F061,2018,Manufacturing,North,small,0.026164860208931766,1,0,0,30,21194.68095115497,-0.03663290364947023,142384.42741153375,28.929136218597662,50993.06562452548,12719.654991441372
F061,2019,Manufacturing,North,small,0.026164860208931766,1,0,0,31,30515.050731827498,-0.02147373890142064,193670.2878348556,29.441901020552727,13931.299607236344,32194.98323826627
F061,2020,Manufacturing,North,small,0.026164860208931766,1,1,1,26,17454.28626920421,0.1301937471835475,129749.8130714324,23.08893166636588,38734.65427816436,11739.395620114661
F061,2021,Manufacturing,North,small,0.026164860208931766,1,1,1,37,17870.218965942397,0.25483824281981715,176394.86008381558,27.707421550315615,27542.108612959677,28122.693908305988
F061,2022,Manufacturing,North,small,0.026164860208931766,1,1,1,20,17957.934859918114,0.05603542280746977,154600.67084953946,31.91088892302689,50232.3720631566,21048.235788372807
F061,2023,Manufacturing,North,small,0.026164860208931766,1,1,1,30,19459.254352326327,0.3273982674556083,160646.13427981522,29.048058103997544,31646.160743010085,27566.003637963702
F061,2024,Manufacturing,North,small,0.026164860208931766,1,1,1,26,29023.089569280888,0.2418173160116541,158568.11229996665,27.30786163401479,30256.724514817357,29865.622579456856
F062,2015,Services,West,small,-0.07972019668350226,0,0,0,25,44334.4398222249,-0.03460083082923674,220973.3341100751,26.296090300311445,17340.607945190146,20733.956721883296
